#{"t_start": 1607735214.9873712, "env_id": null}
r,l,t
38938.922451,2002,15087.31655
39778.338,2002,15089.687661
41265.52117,2002,15092.056679
39945.203827,2002,15094.426739
41170.754377,2002,15096.796182
41215.378309,2002,15099.169333
41209.09069,2002,15101.537061
39902.970736,2002,15103.901514
41160.758565,2002,15106.26658
40619.913671,2002,15107.721898
37147.87258,2002,15110.095269
39499.196466,2002,15112.463529
34584.146025,2002,15114.830457
40558.864181,2002,15117.203309
38999.209899,2002,15119.582144
38502.51905,2002,15121.968449
39615.552377,2002,15124.338755
41146.662649,2002,15126.706499
41067.870309,2002,15129.079165
40232.990318,2002,15131.447684
39543.238814,2002,15133.816783
35798.010188,2002,15136.181823
31363.459821,2002,15138.551027
37241.054266,2002,15140.920455
39873.344667,2002,15143.293954
38883.016762,2002,15145.665975
40076.236639,2002,15148.032995
39693.781946,2002,15150.398608
40431.747806,2002,15152.768731
38878.366724,2002,15155.133878
41222.573466,2002,15157.506542
39829.182365,2002,15159.875983
41119.501324,2002,15162.246765
40921.426565,2002,15203.638251
39931.031887,2002,15206.010017
38974.660046,2002,15208.371264
41134.753736,2002,15210.735836
39737.676923,2002,15213.102806
41047.106125,2002,15215.473888
39359.593967,2002,15217.846358
40720.69332,2002,15220.212134
41083.307107,2002,15222.577656
41146.791665,2002,15224.9422
41206.220553,2002,15227.303905
41015.928156,2002,15229.675123
41160.598079,2002,15232.052872
39968.878465,2002,15234.427955
40428.563108,2002,15236.79265
40518.897156,2002,15239.156886
39761.924692,2002,15241.526637
38919.116472,2002,15243.891776
39659.73909,2002,15246.300039
40830.344402,2002,15248.672698
41041.873116,2002,15251.040843
38430.08564,2002,15253.404601
39570.674485,2002,15255.770527
41132.398019,2002,15258.143027
39918.962124,2002,15260.512876
40075.791922,2002,15262.882688
41065.656685,2002,15265.255514
39883.550937,2002,15267.622979
41251.595001,2002,15269.985408
41250.294403,2002,15272.352097
39850.585269,2002,15274.727337
39360.416465,2002,15277.103863
41090.597207,2002,15279.484972
40234.343678,2002,15281.858927
37390.322845,2002,15284.237334
41015.518976,2002,15286.604485
39814.722799,2002,15288.976204
40531.461508,2002,15291.342323
41080.013783,2002,15293.717808
40188.743423,2002,15296.090309
41196.731768,2002,15298.463493
35823.783528,2002,15300.84558
41143.959818,2002,15303.212517
40479.991734,2002,15305.579992
36303.134079,2002,15307.040846
40304.520154,2002,15309.409216
40152.386089,2002,15311.783002
41113.113441,2002,15314.148456
38876.76988,2002,15316.529204
39479.251404,2002,15318.907064
40889.992358,2002,15321.279456
40989.437615,2002,15323.649048
39435.309514,2002,15326.024439
41142.656109,2002,15328.394307
41278.655622,2002,15330.763759
39675.347305,2002,15333.139072
39416.266814,2002,15335.512343
38970.155137,2002,15337.884981
41090.932564,2002,15340.257361
39895.903835,2002,15342.623398
41185.937246,2002,15344.98752
41207.031039,2002,15347.36199
38247.725553,2002,15349.734893
40990.178486,2002,15352.130471
41194.028894,2002,15354.502215
39455.508157,2002,15356.877187
33711.012062,2002,15359.258373
39736.489859,2002,15361.650472
38374.680391,2002,15364.021833
38454.908427,2002,15366.400392
41078.919215,2002,15368.76759
40254.548266,2002,15371.138965
41094.052256,2002,15373.506932
40283.212942,2002,15375.876274
40949.812214,2002,15378.250993
40640.460125,2002,15380.624055
39591.018673,2002,15382.999645
41135.873299,2002,15385.378979
41131.289681,2002,15387.75925
41108.979024,2002,15390.127586
40609.297484,2002,15392.502059
41091.140881,2002,15394.872635
40964.366162,2002,15397.244707
40954.002304,2002,15399.609795
38737.32954,2002,15401.976634
38904.55513,2002,15404.33532
36870.507757,2002,15406.716929
38565.081668,2002,15409.08912
40844.270944,2002,15411.467996
37658.077432,2002,15412.933153
37593.667405,2002,15415.301235
41011.491867,2002,15417.670686
40954.924617,2002,15420.067601
32826.116891,2002,15422.437298
40877.616155,2002,15424.817203
40974.961242,2002,15427.178442
38424.782587,2002,15429.539181
40671.933983,2002,15431.907105
39256.701195,2002,15434.276893
34640.800647,2002,15436.648813
38826.632475,2002,15439.014173
32243.012386,2002,15441.376573
40433.426434,2002,15443.751452
38450.166582,2002,15446.130528
39678.583204,2002,15448.505126
39292.135257,2002,15450.875016
39347.864295,2002,15453.2426
38452.136177,2002,15455.606291
41114.388222,2002,15458.174979
36185.41386,2002,15460.864702
36718.996875,2002,15463.508895
39473.823808,2002,15466.588909
34699.931975,2002,15469.543215
35344.846763,2002,15472.031263
40402.667332,2002,15475.036071
41216.170956,2002,15478.239864
41151.545605,2002,15481.017188
39607.511088,2002,15484.260274
41028.393076,2002,15486.722066
41234.82783,2002,15489.12449
41146.843136,2002,15491.516727
39822.286174,2002,15493.912913
39136.261578,2002,15496.308238
41057.180686,2002,15498.694794
38727.766262,2002,15501.112033
41194.717068,2002,15503.504543
39630.68441,2002,15505.898187
38515.700754,2002,15508.295846
23124.537012,1631,15509.490937
17040.173097,1126,15511.251458
11811.289552,1066,15512.039332
17163.538865,1583,15514.127252
14309.834217,1087,15515.85728
14024.231357,1053,15516.639499
36852.617115,2002,15519.037741
29461.531967,1675,15521.194482
25303.992992,1538,15523.253062
21710.113638,1626,15525.371648
18519.712244,1506,15526.473117
21836.686034,1557,15528.54668
13568.327687,1271,15530.411191
28939.82344,2002,15532.802721
23701.65303,1749,15535.010476
41302.129777,2002,15537.401826
36400.817769,2002,15539.783569
36681.477252,2002,15542.165808
40144.235904,2002,15544.563218
41280.921422,2002,15546.054365
39656.602458,2002,15548.4425
39489.985917,2002,15550.839231
35850.835634,2002,15553.230969
38960.94273,2002,15555.645671
41156.619242,2002,15558.041183
40761.399695,2002,15560.430768
40284.977841,2002,15562.821559
40110.0405,2002,15565.209304
39707.102117,2002,15567.614658
41279.262629,2002,15570.020438
35909.363162,2002,15572.415686
38794.647391,2002,15574.807908
40306.208991,2002,15577.201972
41089.421403,2002,15579.62614
41096.299473,2002,15582.02977
36747.517885,2002,15584.427189
38055.104372,2002,15586.82119
40786.971625,2002,15589.220988
38849.099281,2002,15591.611639
41051.055036,2002,15594.004248
40895.145788,2002,15596.395516
37456.767898,2002,15598.791728
39789.707728,2002,15601.20018
40190.494682,2002,15603.593735
39614.865947,2002,15605.997587
40988.39389,2002,15608.389778
40982.603957,2002,15610.781143
40117.30571,2002,15613.179483
40923.36923,2002,15615.575339
40407.647998,2002,15617.97349
41022.065639,2002,15620.36963
40747.318004,2002,15622.758933
41025.625661,2002,15625.152549
38476.807811,2002,15627.540747
40875.68727,2002,15629.938879
39471.164923,2002,15632.337301
39322.516171,2002,15634.729507
40959.921933,2002,15637.123645
41165.767653,2002,15639.523299
41028.600024,2002,15641.912812
39302.638803,2002,15644.329301
40524.540952,2002,15646.722208
40971.717608,2002,15649.120288
40994.264943,2002,15650.590507
41091.538812,2002,15652.991924
39411.849959,2002,15655.38996
41157.023275,2002,15657.79119
40812.108801,2002,15660.209199
40046.076236,2002,15662.607349
41225.416766,2002,15665.002512
40262.095776,2002,15667.401103
41212.88911,2002,15669.798954
38642.603295,2002,15672.193287
40478.016263,2002,15674.588663
37379.98483,2002,15676.986196
40404.981447,2002,15679.385312
41123.858533,2002,15681.780015
41240.568772,2002,15684.174459
40989.37289,2002,15686.55927
41315.718159,2002,15688.947304
39895.232453,2002,15691.336393
41215.498934,2002,15693.723776
40666.399348,2002,15696.114647
40182.852349,2002,15698.504838
39593.026515,2002,15700.886774
40850.714371,2002,15703.278534
40011.715173,2002,15705.660725
40044.421638,2002,15708.044917
39526.319908,2002,15710.421741
41111.605973,2002,15712.80197
41133.495077,2002,15715.190107
39935.637438,2002,15717.576647
37065.687199,2002,15719.963142
38941.609574,2002,15722.347626
41062.199976,2002,15724.74025
38183.446552,2002,15727.125992
40708.904344,2002,15729.505706
40005.699837,2002,15731.892639
39598.720039,2002,15734.28372
37787.817499,2002,15736.667151
41246.196499,2002,15739.05694
40834.927756,2002,15741.476831
41227.901108,2002,15743.869911
41248.151589,2002,15746.250659
39419.773281,2002,15748.636746
38441.264375,2002,15751.020352
38205.438023,2002,15753.404356
41250.9016,2002,15755.791256
38202.65013,2002,15757.254782
41309.28243,2002,15759.671175
39979.722215,2002,15762.054739
39065.967826,2002,15764.452032
40956.32034,2002,15766.865429
39923.977776,2002,15769.253778
41191.98405,2002,15771.645705
38313.064883,2002,15774.065324
38704.085941,2002,15776.458093
40174.82523,2002,15778.854449
40489.269708,2002,15781.251978
39328.976533,2002,15783.631022
39313.086466,2002,15786.020005
38717.054699,2002,15788.411709
41074.353362,2002,15790.799228
40347.126902,2002,15793.192333
37795.339491,2002,15795.580219
41063.171077,2002,15797.97843
39365.41792,2002,15840.101504
40344.28432,2002,15842.480398
40827.498251,2002,15844.866238
40531.642124,2002,15847.252519
38597.966235,2002,15849.643538
41154.901317,2002,15852.028049
41069.131152,2002,15854.41478
35664.250775,2002,15856.80195
39632.277129,2002,15859.194365
35600.493432,2002,15861.584751
38357.636376,2002,15863.970181
39450.890707,2002,15866.35528
40591.314093,2002,15868.741405
41086.62278,2002,15871.126434
38936.792211,2002,15873.518374
39896.658846,2002,15875.916022
39052.690431,2002,15878.333685
41287.358161,2002,15880.728563
41267.762087,2002,15883.162707
39889.401094,2002,15885.557197
41255.223487,2002,15887.959108
41186.747229,2002,15890.347404
40446.463643,2002,15892.742722
39080.773557,2002,15895.132161
40099.439127,2002,15897.527402
41121.069406,2002,15899.927459
39722.117429,2002,15902.314413
39704.21473,2002,15904.698957
41210.858075,2002,15907.089977
40922.153283,2002,15909.488166
39255.760685,2002,15911.890909
41232.524534,2002,15914.288644
40997.465824,2002,15916.679849
38312.587307,2002,15919.066088
39751.974967,2002,15921.473626
40614.025039,2002,15923.870272
38726.855703,2002,15926.25282
39954.839477,2002,15928.638238
41096.060642,2002,15931.032803
40912.366318,2002,15933.413508
40440.870234,2002,15935.805233
37549.059066,2002,15938.195277
39610.527749,2002,15940.613175
39504.878836,2002,15942.996012
40703.888399,2002,15944.46777
38258.904041,2002,15946.859433
41050.941841,2002,15949.251483
41115.659381,2002,15951.647489
39518.16706,2002,15954.035526
40986.541849,2002,15956.431027
40608.708011,2002,15958.8326
40101.793649,2002,15961.242155
40840.46375,2002,15963.641116
40353.64478,2002,15966.038153
39926.052914,2002,15968.435355
40980.476746,2002,15970.835438
41155.923759,2002,15973.228807
40872.873383,2002,15975.61802
40962.956048,2002,15978.017217
40424.686344,2002,15980.412612
38779.684975,2002,15982.814642
40925.11168,2002,15985.216046
39262.547839,2002,15987.616466
41124.631714,2002,15990.017746
39658.288882,2002,15992.415534
39412.690177,2002,15994.805403
36388.46713,2002,15997.204206
35829.210556,2002,15999.609851
34310.559872,2002,16002.0027
36130.40392,2002,16004.401468
41038.300269,2002,16006.788517
38583.168619,2002,16009.184913
39775.185395,2002,16011.581064
39635.719381,2002,16013.977806
38040.171381,2002,16016.369984
34745.194867,2002,16018.756411
40849.507832,2002,16021.151853
38811.718965,2002,16023.549253
41073.167959,2002,16025.936609
41192.03171,2002,16028.318826
40177.591775,2002,16030.705528
39122.745504,2002,16033.095777
39023.738014,2002,16035.471677
40381.162247,2002,16037.846828
30939.6946,2002,16040.230821
41079.132945,2002,16042.679054
39108.14398,2002,16045.064186
41015.547528,2002,16047.450554
39843.903292,2002,16049.829055
41169.949615,2002,16051.293576
41178.469532,2002,16053.691002
41281.381153,2002,16056.082595
39897.085093,2002,16058.486458
39854.370552,2002,16060.87707
41253.200422,2002,16063.267538
41115.650486,2002,16065.655779
39268.613463,2002,16068.042763
39265.363504,2002,16070.425995
38457.568572,2002,16072.815689
40143.565068,2002,16075.211887
39245.60906,2002,16077.602866
38728.190444,2002,16079.999174
41179.547367,2002,16082.393646
39739.262412,2002,16084.786057
40720.625949,2002,16087.183172
41201.424237,2002,16089.577874
39188.282026,2002,16091.973361
37934.000896,2002,16094.363884
40009.093559,2002,16096.753923
35593.2353,2002,16099.143419
35329.165489,2002,16101.541871
39676.178366,2002,16103.93095
41139.083057,2002,16106.323486
34807.228213,2002,16108.711752
41178.543332,2002,16111.094493
39943.331406,2002,16113.477076
38616.391145,2002,16115.86422
38111.846673,2002,16118.262591
41164.128602,2002,16120.658472
40745.696951,2002,16123.049926
38377.794512,2002,16125.442717
36651.718884,2002,16127.830518
41005.118575,2002,16130.223322
39514.993304,2002,16132.621322
37241.313359,2002,16135.012997
38848.983679,2002,16137.410845
41111.852978,2002,16139.79754
39815.596458,2002,16142.214087
39680.119914,2002,16144.606652
41040.169849,2002,16146.997617
40890.80098,2002,16149.386839
33180.875011,2002,16151.812722
38664.885905,2002,16154.205572
40955.6347,2002,16155.673155
40245.869034,2002,16158.072831
40578.949858,2002,16160.460276
41063.312099,2002,16162.864355
38048.023638,2002,16165.251263
41075.448441,2002,16167.63908
39800.585903,2002,16170.027997
39525.98307,2002,16172.415484
41033.189617,2002,16174.818572
4935.454189,577,16176.184052
-3570.107241,249,16176.391268
-3919.338163,145,16176.519829
-2842.706905,151,16176.653465
-3006.256971,150,16176.785855
-2012.679874,201,16176.958181
-2746.81584,152,16177.092603
-2758.962455,160,16177.232864
-2361.673992,202,16177.403656
-2789.64435,215,16177.584247
-3059.721001,153,16177.719255
-2389.640855,162,16178.795085
-2360.019427,255,16179.012943
-3823.620662,207,16179.187958
-3018.204889,173,16179.337155
-4323.292032,306,16179.583032
-2512.615331,146,16179.713107
-3169.010343,148,16179.844073
-2010.763027,180,16179.999406
-2891.489509,151,16180.133845
-1695.67906,219,16180.315371
-2379.557785,201,16181.402227
-1429.802471,181,16181.567767
-2639.991961,161,16181.709445
-2730.045583,204,16181.881568
-2182.486535,264,16182.096357
-2689.68987,253,16182.303627
-3091.861334,180,16182.457863
-1766.653636,196,16182.623971
-5338.700134,334,16182.889757
-2594.214744,195,16183.054961
-1986.705423,238,16184.173358
-3276.309425,207,16184.351336
-1052.151042,240,16184.548321
-2132.16521,175,16184.702289
-2488.768419,155,16184.841557
-3207.520554,146,16184.974182
-2927.158604,184,16185.134164
-1817.932538,233,16185.338009
-3621.343462,196,16185.507015
-2381.178902,159,16185.648824
-2179.836947,210,16186.743117
-3324.965481,213,16186.932925
-3987.677891,229,16187.12482
-3614.072984,214,16187.305324
-2954.456508,270,16187.522567
-2492.122193,212,16187.699693
-1770.9223,224,16187.884823
-2470.185344,246,16188.086575
-4095.101289,212,16188.263092
-2616.949776,180,16188.417389
-2530.234987,241,16189.542607
-5013.851834,206,16189.717225
-3390.8126,217,16189.898221
-3721.184715,346,16190.171769
-3341.721783,240,16190.369529
-1926.59205,219,16190.552391
-2413.968457,242,16190.751046
-2985.097946,196,16190.916438
